date,CPI,CPI_yoy,PPI_0,PPI_1,PMI_0,新增贷款_0,新增贷款_1,GDP_0,GDP_1,国债利差_0
2002-01-01,,,,,,,,,,1.06138
2002-02-01,,,,,,,,,,0.8717235294117647
2002-03-01,,,,,,,,,,0.9103428571428572
2002-04-01,,,,,,,,,,0.6140333333333333
2002-05-01,,,,,,,,,,0.5301944444444444
2002-06-01,,,,,,,,,,0.6292099999999999
2002-07-01,,,,,,,,,,0.8107739130434782
2002-08-01,,,,,,,,,,1.1392619047619048
2002-09-01,,,,,,,,,,1.1338608695652177
2002-10-01,,,,,,,,,,0.8928666666666667
2002-11-01,,,,,,,,,,1.190247619047619
2002-12-01,,,,,,,,,,1.1284636363636364
2003-01-01,,,,,,,,,,1.169818181818182
2003-02-01,,,,,,,,,,1.4414117647058824
2003-03-01,,,,,,,,,,1.1574238095238096
2003-04-01,,,,,,,,,,0.9383571428571428
2003-05-01,,,,,,,,,,0.688278947368421
2003-06-01,,,,,,,,,,0.627995
2003-07-01,,,,,,,,,,0.5625173913043477
2003-08-01,,,,,,,,,,0.3678722222222222
2003-09-01,,,,,,,,,,0.3993708333333333
2003-10-01,,,,,,,,,,0.6665388888888888
2003-11-01,,,,,,,,,,0.9541368421052632
2003-12-01,,,,,,,,,,1.2876739130434784
2004-01-01,,,,,,,,,,1.2143555555555556
2004-02-01,,,,,,,,,,1.23106
2004-03-01,,,,,,,,,,1.2025434782608695
2004-04-01,,,,,,,,,,1.3017714285714288
2004-05-01,,,,,,,,,,1.2696333333333334
2004-06-01,,,,,,,,,,1.1781363636363638
2004-07-01,,,,,,,,,,1.3658681818181817
2004-08-01,,,,,,,,,,1.5852863636363637
2004-09-01,,,,,,,,,,1.8260136363636363
2004-10-01,,,,,,,,,,1.7338333333333331
2004-11-01,,,,,,,,,,1.9070454545454545
2004-12-01,,,,,,,,,,1.9410304347826088
2005-01-01,,,,,,,,,,1.905535
2005-02-01,,,,,,,,,,1.688235294117647
2005-03-01,,,,,,,,,,1.5249521739130432
2005-04-01,,,,,,,,,,1.256690909090909
2005-05-01,,,,,,,,,,1.1728166666666668
2005-06-01,,,,,,,,,,1.2254136363636363
2005-07-01,,,,,,,,,,1.3578809523809523
2005-08-01,,,,,,,,,,1.4782608695652173
2005-09-01,,,,,,,,,,1.6455818181818185
2005-10-01,,,,,,,,,,1.3453888888888887
2005-11-01,,,,,,,,,,1.4006545454545454
2005-12-01,,,,,,,,,,1.1982347826086956
2006-01-01,,,103.05,3.05,,,,,,1.187984210526316
2006-02-01,,,103.01,3.01,,,,,,1.0736777777777775
2006-03-01,,,102.49,2.49,,,,316345.5217419421,12.4,1.0483478260869563
2006-04-01,,,101.87,1.87,,,,316345.5217419421,12.633333333333333,1.0285772727272728
2006-05-01,,,102.43,2.43,,,,316345.5217419421,12.866666666666667,1.0133333333333334
2006-06-01,,,103.52,3.52,,,,316345.5217419421,13.1,0.9211363636363636
2006-07-01,,,103.58,3.58,,,,316345.5217419421,12.966666666666669,0.951847619047619
